,tweet,tweet_length,tweet_cleaned
1561,@robdelaney fun fact gas has doubled under <e>Obama</e> food is through the roof and my electric bill is out of control,119,"['robdelaney', 'fun', 'fact', 'gas', 'double', 'Obama', 'food', 'roof', 'electric', 'bill', 'control']"
1562,"After Hillary claims responsibility over the Libya attacks, #<e>Obama</e> is tapping his heels together and repeating ""There's no place like home"".",147,"['Hillary', 'claim', 'responsibility', 'Libya', 'attack', 'Obama', 'tap', 'heel', 'together', 'repeat', 'place', 'like', 'home']"
1563,WOW!â€¦ Ohio Coal Miners to <e>Obama</e>: Quit <a>Lying</a> About Us! http://t.co/wFXN4Wj9 #Ohio #OH #coal #cincinnati #dayton #columbus #portsmouth #toledo,156,"['WOW', 'Ohio', 'Coal', 'Miners', 'Obama', 'Quit', 'Lying', 'Us', 'http', 'Ohio', 'OH', 'coal', 'cincinnati', 'dayton', 'columbus', 'portsmouth', 'toledo']"
1564,"@RumsfeldOffice The lack of balls,2 let a female,cab sec or not,take blame 4 attack&loss of US life,shows world (Islamist) what <e>Obama</e> is.",144,"['RumsfeldOffice', 'lack', 'let', 'female', 'cab', 'sec', 'take', 'blame', 'attack', 'loss', 'US', 'life', 'show', 'world', 'Islamist', 'Obama']"
1565,Brokaw: â€˜<e>Obama</e> Is Going to Have to Answer Forâ€™ Exploding Budget Deficit â€˜On His Watchâ€™: Criticism of Barack Obam... http://t.co/wzcqBeqJ,151,"['Brokaw', 'Going', 'Answer', 'Exploding', 'Budget', 'Deficit', 'Criticism', 'Barack', 'Obam', 'http']"
1566,http://t.co/oUeZCY2h @00glee00 @AlissaPate8 @AlmaLane11 @CristinaSimmon5 <e>Obama</e> isn't working and Americans need to start working.,136,"['http', 'Obama', 'work', 'Americans', 'need', 'start', 'work']"
1567,Hey #LiberalLadies out there see what <e>Obama</e> is doing to #Hillary send Him and The Democrats a Message on November 6 #Fire<e>Obama</e> .,142,"['Hey', 'LiberalLadies', 'see', 'Obama', 'Hillary', 'send', 'Democrats', 'Message', 'November', 'FireObama']"
1568,"You need to learn a new Math with the <e>Obama</e> Admin. They cook the books, fuzzy math etc to suit their lies.",113,"['need', 'learn', 'new', 'Math', 'Obama', 'Admin', 'cook', 'book', 'fuzzy', 'math', 'etc', 'suit', 'lie']"
1569,â€œ@TheFunnyRacist: #TheWalkingDead is just a preview of America if <e>Obama</e> gets re-elected.â€ ðŸ˜‚ðŸ˜‚,109,"['TheFunnyRacist', 'TheWalkingDead', 'preview', 'America', 'Obama', 'get']"
1570,Come on <e>Obama</e> you need a slam dunk tonight!!! #Debate,60,"['Come', 'Obama', 'need', 'slam', 'dunk', 'tonight', 'Debate']"
1571,"#NotMyFault RT @SooperMexican: If ""being thrown under the bus by <e>Obama</e>"" could be counted as employment, we'd be at 5%",124,"['NotMyFault', 'RT', 'SooperMexican', 'throw', 'bus', 'Obama', 'could', 'count', 'employment']"
1572,@RiggySmallz @blakefoster24 fuck <e>Obama</e> bc he's trying to convert us to socialism. This isn't a socialist country. He's a douche.,135,"['RiggySmallz', 'fuck', 'Obama', 'bc', 'try', 'convert', 'us', 'socialism', 'socialist', 'country', 'douche']"
1573,Whether American wants it or not... MusBro is at war with America.  & <e>Obama</e> sides with MusBro... against America.,120,"['Whether', 'American', 'want', 'MusBro', 'war', 'America', 'Obama', 'side', 'MusBro', 'America']"
1574,"Truman: ""The buck stops here."" <e>Obama</e>: ""The buck stops over there."" #FAIL",79,"['Truman', 'buck', 'stop', 'Obama', 'buck', 'stop', 'FAIL']"
1575,someone must not like <e>Obama</e>.. http://t.co/cmFNmnv5,57,"['someone', 'must', 'like', 'Obama', 'http']"
1576,@hblodget Here's the one graphic which should get <e>Obama</e> <a>fired</a>. http://t.co/bSGiSW11,97,"['hblodget', 'one', 'graphic', 'get', 'Obama', 'fire', 'http']"
1577,I actually liked that ginger Johansson bitch until she told me to vote for <e>Obama</e>!,88,"['actually', 'like', 'ginger', 'Johansson', 'bitch', 'tell', 'vote', 'Obama']"
1578," Went to bed pissed at <e>Obama</e>, woke up....still pissed at Obama",69,"['Went', 'bed', 'piss', 'Obama', 'wake', 'still', 'piss', 'Obama']"
1579," @140townhall As usual, <e>Obama</e> failed",43,"['usual', 'Obama', 'fail']"
1580," Has it escaped everyone that even if <e>Obama</e> hadn't mishandled the <a>Benghazi</a> aftermath , HE STILL ALLOWED A HIT ON THE ANNIVERSARY OF 9/11!",151,"['escape', 'everyone', 'even', 'Obama', 'mishandle', 'Benghazi', 'aftermath', 'STILL', 'ALLOWED', 'HIT', 'ANNIVERSARY']"
1581, Just because you don't like <e>Obama</e> doesn't mean your racist.... #itsnotcausehesblack,91,"['like', 'Obama', 'mean', 'racist', 'itsnotcausehesblack']"
1582," So it looks like <e>Obama</e> lied on more than one account last night, I'm shocked!..... Keep up the good work with that clean energy! #-90billion",148,"['look', 'like', 'Obama', 'lie', 'one', 'account', 'last', 'night', 'shock', 'Keep', 'good', 'work', 'clean', 'energy']"
1583," I love <e>Obama's</e> ""genius"" idea that we should take money from working people and just give it to non-working people.  #Sarcasm",132,"['love', 'Obama', 'genius', 'idea', 'take', 'money', 'work', 'people', 'give', 'people', 'Sarcasm']"
1584," @sinbadbad We are, Bad! We don't look closely at the issues and are embarassed to support a better candidate who isn't <e>Obama</e>.",133,"['sinbadbad', 'Bad', 'look', 'closely', 'issue', 'embarassed', 'support', 'better', 'candidate', 'Obama']"
1585, If <e>Obama</e> is concern about Romney investing in China! Why is it that we invest in china daily through the market place?,126,"['Obama', 'concern', 'Romney', 'invest', 'China', 'invest', 'china', 'daily', 'market', 'place']"
1586, @The_Z_ dude <e>Obama</e> would be scrappy as fuck,51,"['The_Z', 'dude', 'Obama', 'would', 'scrappy', 'fuck']"
1587, The moderator was in <e>Obama's</e> corner and now the mainstream media will start their work for our LIAR & Chief today!,122,"['moderator', 'Obama', 'corner', 'mainstream', 'media', 'start', 'work', 'LIAR', 'Chief', 'today']"
1588, I honestly think <a>the comment on pension</a> was <e>Obama's</e> bitchiest yet. Yo mama raised you well.,106,"['honestly', 'think', 'comment', 'pension', 'Obama', 'bitchiest', 'yet', 'Yo', 'mama', 'raise', 'well']"
1589," Loved watching <e>Obama</e> slow jam the debate last night. Probably shouldn't drink as much next time, but they kept hitting the words.",137,"['Loved', 'watch', 'Obama', 'slow', 'jam', 'debate', 'last', 'night', 'Probably', 'drink', 'much', 'next', 'time', 'keep', 'hit', 'word']"
1590, @abby_estes @whiteboyposts yeahh. the only thing that me and <e>Obama</e> agree on is basketball. ,99,"['abby_estes', 'whiteboyposts', 'yeahh', 'thing', 'Obama', 'agree', 'basketball']"
1591," Best line in the debate. Obama ""We'll, I'm sure mine's not as big as yours.""",77,"['Best', 'line', 'debate', 'Obama', 'sure', 'mine', 'big']"
1592, Man reading Yahoo comments you would swear <e>Obama</e> was in his 3rd term trying to get his 4th to clean up his own mess. There was a Bush...,144,"['Man', 'read', 'Yahoo', 'comment', 'would', 'swear', 'Obama', 'term', 'try', 'get', 'clean', 'mess', 'Bush']"
1593, <e>Obama</e> tried to convince us Mitt Romney was President the last 4 yrs. #Debate,84,"['Obama', 'try', 'convince', 'us', 'Mitt', 'Romney', 'President', 'last', 'yrs', 'Debate']"
1594," NO. He Looked Nervous. ""@WSJThisMorning:  Did President <e>#Obama's</e> performance in #debate erase his poor showing in the first debate? #WSJTM""",147,"['Looked', 'Nervous', 'WSJThisMorning', 'President', 'Obama', 'performance', 'debate', 'erase', 'poor', 'show', 'first', 'debate', 'WSJTM']"
1595, @marti21866 Of course I know what <a>blk unemployment</a> is. I guess you're of the belief that blk folks just started having it tough under <e>Obama</e>.,155,"['course', 'know', 'blk', 'unemployment', 'guess', 'belief', 'blk', 'folks', 'start', 'tough', 'Obama']"
1596," After last nite's debate, if u r pro-life, there is no way you can vote 4 <e>Obama</e>. He told you 4X's he is in bed w/ Planned Parenthood.",141,"['last', 'nite', 'debate', 'u', 'r', 'way', 'vote', 'Obama', 'tell', 'bed', 'w', 'Planned', 'Parenthood']"
1597, @chrisrockoz <e>the way Obama used Candy to bail him out when Romney was whipping on him</e> was sad,101,"['chrisrockoz', 'way', 'Obama', 'use', 'Candy', 'bail', 'Romney', 'whip', 'sad']"
1598, If you can't explain it to it and-year-old then there is no plan <e>Barack Obama</e> still has no <a>plans for jobs</a>,120,"['ca', 'explain', 'plan', 'Barack', 'Obama', 'still', 'plan', 'job']"
1599, @candycrowley: doesn't seem as that extra4 minutes of debate time that you gave to <e>Obama</e> is working out well for him.,125,"['candycrowley', 'seem', 'minutes', 'debate', 'time', 'give', 'Obama', 'work', 'well']"
1600," @msroxrock well with the way <e>Obama</e> has the country going, job or not I won't be able to afford <a>gas</a> to get there.",127,"['msroxrock', 'well', 'way', 'Obama', 'country', 'go', 'job', 'wo', 'able', 'afford', 'gas', 'get']"
1601, got two emails from the <e>Obama campaign</e>. The first one asked me to donate $3 but I passed on the oppty. So why did the second ask for $75?,145,"['get', 'two', 'email', 'Obama', 'campaign', 'first', 'one', 'ask', 'donate', 'pass', 'oppty', 'second', 'ask']"
1602, I am hoping <e>#Obama</e> is defeated. His <a>anti-Israel policies</a> has made the world a bit more dangerous. @itvnews @billneelyitv #Israel,143,"['hop', 'Obama', 'defeat', 'policies', 'make', 'world', 'bite', 'dangerous', 'itvnews', 'billneelyitv', 'Israel']"
1603," @chipwoods Jugular, more like ankles. <e>Obama</e> is nothing more than yipping little dog...",94,"['chipwoods', 'Jugular', 'like', 'ankles', 'Obama', 'nothing', 'yipping', 'little', 'dog']"
1604," <e>Obama's</e> <a>line of the day ""yours is bigger than mine""</a> had to be another lie...he is black right?  #antipc #tofar",125,"['Obama', 'line', 'day', 'bigger', 'mine', 'another', 'lie', 'black', 'right', 'antipc', 'tofar']"
1605, Looking in to Canadian citizenship incase <e>Obama</e> gets reelected,70,"['Looking', 'Canadian', 'citizenship', 'incase', 'Obama', 'get', 'reelect']"
1606," <e>Obama</e>: Don't call it a comeback, I've been here for years",65,"['Obama', 'call', 'comeback', 'years']"
1607, @marklevinshow CNN is admitting MOST of the audience voted for <e>Obama</e> in 2008. Not surprised LEFTISTS were used to prop up a failing campaign,148,"['marklevinshow', 'CNN', 'admit', 'audience', 'vote', 'Obama', 'surprise', 'LEFTISTS', 'use', 'prop', 'fail', 'campaign']"
1608, <e>Obama</e> supports <a>Ledbetter act</a> yet women in his and Michelle's staff still paid less than men.,107,"['Obama', 'support', 'Ledbetter', 'act', 'yet', 'women', 'Michelle', 'staff', 'still', 'pay', 'less', 'men']"
1609, @Morning_Joe I've listened to the replay of speech 10 times.For the record <e>Obama</e> DID NOT CALL Benghazi attack an ACT OF TERROR. Report Truth,148,"['Morning_Joe', 'listen', 'replay', 'speech', 'record', 'Obama', 'CALL', 'Benghazi', 'attack', 'ACT', 'TERROR', 'Report', 'Truth']"
1610," ""<e>Obama</e> exceeded expectations"". Translation: He managed not to throw up on the moderator and shit and piss his pants, all at the same time.",146,"['Obama', 'exceed', 'expectations', 'Translation', 'manage', 'throw', 'moderator', 'shit', 'piss', 'pant', 'time']"
1611," Hmm, <e>Obama and DEMS</e> keep saying what's in Romney's healthcare plan but for theirs the line was ""we gotta pass it to find out what's in it"".",147,"['Hmm', 'Obama', 'DEMS', 'keep', 'say', 'Romney', 'healthcare', 'plan', 'line', 'get', 'ta', 'pass', 'find']"
1612, @ChrisStigall: <e>Obama</e> taking responsibility after Clinton took the hit is just another example of him leading from behind.,129,"['ChrisStigall', 'Obama', 'take', 'responsibility', 'Clinton', 'take', 'hit', 'another', 'example', 'lead', 'behind']"
1613," @JaredLeto Then again, maybe that is exactly what you need while <e>Obama</e> goes to confess his sins of lying to America.",124,"['JaredLeto', 'maybe', 'exactly', 'need', 'Obama', 'go', 'confess', 'sin', 'lie', 'America']"
1614, @donnabrazile <e>Obama</e> has achieved almost none of his promises for his term . Fool me once shame on me fool me twice not gonna  happen,140,"['donnabrazile', 'Obama', 'achieve', 'almost', 'none', 'promise', 'term', 'Fool', 'shame', 'fool', 'twice', 'gon', 'na', 'happen']"
1615," We need to make an add on the <e>Obama's</e> <a>trying to balance their checkbook</a>, no more deposits after November,well maybe from Iran or China.",150,"['need', 'make', 'add', 'Obama', 'try', 'balance', 'checkbook', 'deposit', 'November', 'well', 'maybe', 'Iran', 'China']"
1616," 580,000 women have became unemployed since <e>Obama</e> has taken office.",74,"['women', 'become', 'unemployed', 'since', 'Obama', 'take', 'office']"
1617, @JoeBiden Right. <e>President Obama</e> will hide behind any woman any time.,77,"['JoeBiden', 'Right', 'President', 'Obama', 'hide', 'behind', 'woman', 'time']"
1618, @JoJowantstohelp @danette_88 what does that have to do with being pro <e>Obama</e>? He can't predict the future.,113,"['JoJowantstohelp', 'pro', 'Obama', 'ca', 'predict', 'future']"
1619," @jjauthor Indignant <e>Obama</e> said he called it terror on 9/12. Ok, then why blame the YouTube in your 9/25 U.N. speech 2 wks later, O? #coverup",148,"['jjauthor', 'Indignant', 'Obama', 'say', 'call', 'terror', 'Ok', 'blame', 'YouTube', 'speech', 'wks', 'later', 'coverup']"
1620," To my followers voting for <e>President Obama</e>, why are you?",64,"['followers', 'vote', 'President', 'Obama']"
1621," Under <e>Obama</e> more <a>women</a> are in poverty, fewer have their names in #bindersfullofwomen competing for jobs cause there are no jobs.",143,"['Obama', 'women', 'poverty', 'fewer', 'name', 'bindersfullofwomen', 'compete', 'job', 'cause', 'job']"
1622, @DatDaisy A vote for <e>Obama</e> is a vote for butt touching.,63,"['DatDaisy', 'vote', 'Obama', 'vote', 'butt', 'touch']"
1623, @seanhannity How was <e>Obama</e> so sure that Candy was going to completely back him up? He set it up and sat back so smugly. He knew,135,"['seanhannity', 'Obama', 'sure', 'Candy', 'go', 'completely', 'back', 'set', 'sit', 'back', 'smugly', 'know']"
1624, <e>President Obama</e> won the debate by a slight margin because he had A LOT of help from the biased @CNN moderator Candy @Crowleycnn,135,"['President', 'Obama', 'debate', 'slight', 'margin', 'LOT', 'help', 'bias', 'CNN', 'moderator', 'Candy', 'Crowleycnn']"
1625, <e>President</e> Obama called it a terrorist attack in the rose garden?  Why then did he buy all those ads apologizing for the video?,134,"['President', 'Obama', 'call', 'terrorist', 'attack', 'rise', 'garden', 'buy', 'ads', 'apologize', 'video']"
1626," Not only did <e>Obama</e> NOT call <a>#Benghazi</a> a terrorist incident, he went on for near 2 weeks explaining that it WAS a protest to a video.",147,"['Obama', 'call', 'Benghazi', 'terrorist', 'incident', 'go', 'near', 'weeks', 'explain', 'protest', 'video']"
1627," I hope that you dumb @$& don't vote for <e>Obama</e> again, but you will and when  you if he gets in. When our country goes down! Blame your self.",147,"['hope', 'dumb', 'vote', 'Obama', 'get', 'country', 'go', 'Blame', 'self']"
1628,<e>Obama</e> didn't know about F&amp;F. He didn't know Benghazi was an act of war.He didn't know his big donors got loan guarantees. What does he know?,151,"['Obama', 'know', 'F', 'amp', 'F', 'know', 'Benghazi', 'act', 'know', 'big', 'donors', 'get', 'loan', 'guarantee', 'know']"
1629,"#GlennBeck: ""#<e>Obama</e> is one debate away from losing the presidency...He's going to have to have much more class than he has.""",131,"['GlennBeck', 'Obama', 'one', 'debate', 'away', 'lose', 'presidency', 'go', 'much', 'class']"
1630,@ALB_EDU Less Govt . then <e>Obama</e> wants domesticly absolutey. But a stronger military.Smart govt. not what we have now.,124,"['ALB_EDU', 'Less', 'Govt', 'Obama', 'want', 'domesticly', 'absolutey', 'stronger', 'govt']"
1631,The questioms in tonights debate arent supposed to be given out ahead of time  so <e>Obama</e> shouldnt have a prompter,119,"['questioms', 'tonights', 'debate', 'arent', 'suppose', 'give', 'ahead', 'time', 'Obama', 'shouldnt', 'prompter']"
1632,Documents show that <e>Barack Obama</e> pushed Chicago Mayor to give jobs to Rev. Wright and Bill Ayers brother - http://t.co/h4SgdMxi,134,"['Documents', 'show', 'Barack', 'Obama', 'push', 'Chicago', 'Mayor', 'give', 'job', 'Rev', 'Wright', 'Bill', 'Ayers', 'brother', 'http']"
1633,@DennisDMZ. Re people taking the fall for <e>Obama</e>; they do it because of fear of the repercussions.,104,"['DennisDMZ', 'people', 'take', 'fall', 'Obama', 'fear', 'repercussions']"
1634,Note to Liberal women- look at the little Pakistani girl with a gunshot to the head if you want to see a real #waronwomen - #<e>Obama</e> friends,145,"['Note', 'Liberal', 'women', 'look', 'little', 'Pakistani', 'girl', 'gunshot', 'head', 'want', 'see', 'real', 'waronwomen', 'Obama', 'friends']"
1635,I literally get angry and give people dirty looks when they wear <e>Obama</e> pins. #beatit,91,"['literally', 'get', 'angry', 'give', 'people', 'dirty', 'look', 'wear', 'Obama', 'pin', 'beatit']"
1636,UPDATE: Clean energy <e>Obama</e> crony A123 files for bankruptcy; received $250 million in porkulus funds ==&gt; http://t.co/bYyxJC6Z,134,"['UPDATE', 'Clean', 'energy', 'Obama', 'crony', 'file', 'bankruptcy', 'receive', 'million', 'porkulus', 'fund', 'gt', 'http']"
1637,"Question 4 <e>Obama</e>: Why didn't U send help 2 Ambassador Stevens? No ships, Marines, EVAC or planes close enough? Attack lasted 6 hours.",140,"['Question', 'Obama', 'U', 'send', 'help', 'Ambassador', 'Stevens', 'ship', 'Marines', 'EVAC', 'plan', 'close', 'enough', 'Attack', 'last', 'hours']"
1638,@Basilsnr  Honey everyone and their dog **KNEW about <e>Obama</e> being muslim it came out before he ran for president.,119,"['Basilsnr', 'Honey', 'everyone', 'dog', 'KNEW', 'Obama', 'muslim', 'come', 'run', 'president']"
1639,"<e>Obama</e> picks another loser, A123 an electric car battery maker files for bankruptcy.  Given $249,000,000 of taxpayer money!",129,"['Obama', 'pick', 'another', 'loser', 'electric', 'car', 'battery', 'maker', 'file', 'bankruptcy', 'Given', 'taxpayer', 'money']"
