,tweet,tweet_length,tweet_cleaned
1783, I always forget there are people who actually like <e>Mitt Romney</e>...,73,"['always', 'forget', 'people', 'actually', 'like', 'Mitt', 'Romney']"
1784, I never knew that <e>Mitt Romney</e>'s <a>tax returns</a> had Stealth Technology!,82,"['never', 'know', 'Mitt', 'Romney', 'tax', 'return', 'Stealth', 'Technology']"
1785, <e>DNC</e> Mocks <e>Romney</e> <a>Tax Plan</a> With Web Trick http://t.co/059oaW39 #advertising #news,102,"['DNC', 'Mocks', 'Romney', 'Tax', 'Plan', 'Web', 'Trick', 'http', 'advertise', 'news']"
1786, #<e>Romney</e>'s a great salesman. His last #<a>debate</a> 'victory' was based on <a>ability to falsify</a> with a convincing smile,132,"['Romney', 'great', 'salesman', 'last', 'debate', 'base', 'ability', 'falsify', 'convince', 'smile']"
1787, Missing from <e>Romney</e>'s <a>tax plan</a>: Reality http://t.co/DscBo4jv via @FortuneMagazine,96,"['Missing', 'Romney', 'tax', 'plan', 'Reality', 'http', 'via', 'FortuneMagazine']"
1788, <e>Romney</e>'s <a>plan</a> can't create 12 million <a>jobs</a>. http://t.co/n8rdlPg3 #Romney #47percent,105,"['Romney', 'plan', 'ca', 'create', 'million', 'job', 'http', 'Romney']"
1789, Read about <e>Romney</e>'s <a>tax plan</a> (chuckle) http://t.co/LA6OQVPw,74,"['Read', 'Romney', 'tax', 'plan', 'chuckle', 'http']"
1790, <e>Americans</e> do not need <e>Mitt Romney</e>.Past decade of <a>irresponsible policies</a> lead the Country to disasters.Thousands of our best died in wars,158,"['Americans', 'need', 'Mitt', 'decade', 'irresponsible', 'policies', 'lead', 'Country', 'best', 'die', 'war']"
1791,I report all <e>Mitt Romney</e> stories/photos on my Facebook timeline as spam.,79,"['report', 'Mitt', 'Romney', 'Facebook', 'timeline', 'spam']"
1792, <e>Romney</e> will be a hands off <a>money pocketing</a> president he will do what's best for the interest of the already rich....,131,"['Romney', 'hand', 'money', 'pocket', 'president', 'best', 'interest', 'already', 'rich']"
1793, I fucking hate <e>Mitt Romney</e>.,35,"['fuck', 'hate', 'Mitt', 'Romney']"
1794, If <e>Americans</e> actually <a>elect</a> <e>Romney</e> president <e>I</e> think we should stop talking to them until they've all been to the psychologist,155,"['Americans', 'actually', 'elect', 'Romney', 'president', 'think', 'stop', 'talk', 'psychologist']"
1795, <e>Mitt Romney</e>'s <a>Voucher Medicare Plan</a> Would Be Costly for Florida,78,"['Mitt', 'Romney', 'Voucher', 'Medicare', 'Plan', 'Would', 'Costly', 'Florida']"
1796, <e>Romney</e> has NO <a>viable economic plan</a>,49,"['Romney', 'viable', 'economic', 'plan']"
1797, <e>Mitt Romney</e> Needs a Working Calculator - http://t.co/5rR84JgO http://t.co/awoLBNLg,90,"['Mitt', 'Romney', 'Needs', 'Working', 'Calculator', 'http', 'http']"
1798, Breaking News: <e>Romney</e>'s <a>tax plan</a> finally explained !! http://t.co/83hKol4T,89,"['Breaking', 'News', 'Romney', 'tax', 'plan', 'finally', 'explain', 'http']"
1799, Silly #<e>Romney</e> doesn't understand how <a>supporting his argument</a> works. @Upworthy http://t.co/B1THadVO,113,"['Silly', 'Romney', 'understand', 'support', 'argument', 'work', 'Upworthy', 'http']"
1800, <e>Romney</e> Is Attacked by His Father's Longtime Aide http://t.co/d3oTviA9,77,"['Romney', 'Attacked', 'Father', 'Longtime', 'Aide', 'http']"
1801, The reason <e>I</e> truly dislike <e>Mitt Romney</e> is because of his views on gay rights and women's rights.,111,"['reason', 'truly', 'dislike', 'Mitt', 'Romney', 'view', 'gay', 'right', 'women', 'right']"
1802, You can't trust a man who changes his programs with each <a>speaking engagement</a>! <e>Romney</e>: The Wong Man! #Fairfax #Florida #Ohio #Toledo #MO #NY,154,"['ca', 'trust', 'man', 'change', 'program', 'speak', 'engagement', 'Romney', 'Wong', 'Man', 'Fairfax', 'Florida', 'Ohio', 'Toledo', 'MO', 'NY']"
1803," ""<e>Mitt Romney</e> is playing a game with <e>America</e>'s middle class. And we call that game Mittnopoly."" - Rep. Cotham announcing http://t.co/d4EG579W",155,"['Mitt', 'Romney', 'play', 'game', 'America', 'middle', 'class', 'call', 'game', 'Mittnopoly', 'Rep', 'Cotham', 'announce', 'http']"
1804, <e>Romney</e>'s <a>plan</a> does not add up http://t.co/pv907cTW,65,"['Romney', 'plan', 'add', 'http']"
1805, Kinda keeping the same theme - <e>Mitt Romney</e> doesn't appear <a>competent</a> enough to run a bath,103,"['Kinda', 'keep', 'theme', 'Mitt', 'Romney', 'appear', 'competent', 'enough', 'run', 'bath']"
1806, I really hope <e>Romney</e> loses,34,"['really', 'hope', 'Romney', 'lose']"
1807, <e>Romney</e> WILL <a>make a big mistake</a> this evening,58,"['Romney', 'make', 'big', 'mistake', 'even']"
1808, I am so tired of seeing <e>Mitt Romney</e>'s stupid face EVERYWHERE.,69,"['tire', 'see', 'Mitt', 'Romney', 'stupid', 'face', 'EVERYWHERE']"
1809, <e>Romney</e> Warned Against Pointing Fingers At Bush Administration After 9/11 Attacks http://t.co/2xpKZ34u via @thinkprogress,128,"['Romney', 'Warned', 'Pointing', 'Fingers', 'Bush', 'Administration', 'Attacks', 'http', 'via', 'thinkprogress']"
1810, <e>Mitt Romney</e> had a 65% <a>DISAPPROVAL Rating</a> when he left as Massachusetts Governor. #Florida #Orlando #Tampa #Jacksonville #MO #VA #Virginia,152,"['Mitt', 'Romney', 'DISAPPROVAL', 'Rating', 'leave', 'Massachusetts', 'Governor', 'Florida', 'Orlando', 'Tampa', 'Jacksonville', 'MO', 'VA', 'Virginia']"
1811, @umairh I think your <a>question</a> can be manipulated by @<e>MittRomney</e> quite easily w/ flip-flops,105,"['umairh', 'think', 'question', 'manipulate', 'MittRomney', 'quite', 'easily', 'w']"
1812, <e>Mitt Romney</e> don't even know what his own <a>plan</a> is yet,67,"['Mitt', 'Romney', 'even', 'know', 'plan', 'yet']"
1813, Even tho I would NEVER <a>vote</a> for <e>Mitt Romney</e>,58,"['Even', 'tho', 'would', 'NEVER', 'vote', 'Mitt', 'Romney']"
1814, The owner of the company <e>I</e> work for is trying so hard to get me to vote #<e>Romney</e>. This man is out of his mind !,125,"['owner', 'company', 'work', 'try', 'hard', 'get', 'vote', 'Romney', 'man', 'mind']"
1815, <e>Romney</e> taking away all our rights,41,"['Romney', 'take', 'away', 'right']"
1816, it is sad. <e>i</e> wish someone would assassinate <e>Romney</e>,65,"['sad', 'wish', 'someone', 'would', 'assassinate', 'Romney']"
1817, <e>Mitt Romney</e>'s <a>$5 plan</a> sucks. If he wins,54,"['Mitt', 'Romney', 'plan', 'suck', 'win']"
1818, I am afraid <e>Romney</e> is gonna win the <a>election</a>...we are fucked!,76,"['afraid', 'Romney', 'gon', 'na', 'win', 'election', 'fuck']"
1819," ""<e>Romney</e> Would Not Fund New Science and Math Standards"" http://t.co/SP5CpkAz #debate",91,"['Romney', 'Would', 'Fund', 'New', 'Science', 'Math', 'Standards', 'http', 'debate']"
1820, If <e>Romney</e> get <a>elected</a> say goodbye to Jordans,59,"['Romney', 'get', 'elect', 'say', 'goodbye', 'Jordans']"
1821, I hate <e>Romney</e>. He's a professional <a>liar</a>.,55,"['hate', 'Romney', 'professional', 'liar']"
1822, <e>Romney</e>'s <a>Jobs Plan</a> Disintegrates On Inspection http://t.co/N4lNNpvm via @DishFeed,96,"['Romney', 'Jobs', 'Plan', 'Disintegrates', 'Inspection', 'http', 'via', 'DishFeed']"
1823, I wish @WillMcAvoyACN was hosting the <a>debate</a> tonight - maybe then we could get some substance and fact on the <e>Romney</e>/<e>Ryan</e> tax plan,152,"['wish', 'WillMcAvoyACN', 'host', 'debate', 'tonight', 'maybe', 'could', 'get', 'substance', 'fact', 'tax', 'plan']"
1824, <e>Mitt Romney</e> is such a joke.,35,"['Mitt', 'Romney', 'joke']"
1825, <e>Romney</e> <a>economics</a> didn't work in MA and wouldn't D.C. http://t.co/2NbMITxx,88,"['Romney', 'economics', 'work', 'would', 'http']"
1826,"Ex-Reagan Adviser<e> Bruce Bartlett</e>: <e>Romney</e>'s <a>Tax Plan</a> Will Not Revive <a>The Economy<a> http://t.co/kk5O8z0G via @HuffPostBiz""",145,"['Adviser', 'Bruce', 'Bartlett', 'Romney', 'Tax', 'Plan', 'Revive', 'Economy', 'http', 'via', 'HuffPostBiz']"
1827,"Ugh"""" some guy at work is walking up and down the halls talking about how he's voting for Romney.""",98,"['Ugh', 'guy', 'work', 'walk', 'halls', 'talk', 'vote', 'Romney']"
1828,"Woah... My class finally admitted that <e>Romney</e>was terrible last night. #BoutTime""""""",89,"['Woah', 'class', 'finally', 'admit', 'Romneywas', 'terrible', 'last', 'night', 'BoutTime']"
1829,"Any Investor Who Watched <e>Mitt Romney</e>Answer This Question Would Short His Stock Immediately http://t.co/msh9nIcz via @bi_politics""""""",138,"['Investor', 'Watched', 'Mitt', 'RomneyAnswer', 'Question', 'Would', 'Short', 'Stock', 'Immediately', 'http', 'via', 'bi_politics']"
1830,"How can I simultaneously pity and despise <e>Romney</e>? I feel bad for all the stupids"""" I just can't help my big heart. It feels so weird though!!""",149,"['simultaneously', 'pity', 'despise', 'Romney', 'feel', 'bad', 'stupids', 'ca', 'help', 'big', 'heart', 'feel', 'weird', 'though']"
1831,"@Romneys_Binder In retrospect it makes a whole lot of sense that <e>Romney</e>'s best business investment was in Staples.""""""",124,"['Romneys_Binder', 'retrospect', 'make', 'whole', 'lot', 'sense', 'Romney', 'best', 'business', 'investment', 'Staples']"
1832,"@chriscable18 @melodieneff1 if you watched any of the primary race you'd know that <e>Romney</e>has totally contradicted himself his whole campain""""""",149,"['watch', 'primary', 'race', 'know', 'Romneyhas', 'totally', 'contradict', 'whole', 'campain']"
1833,"My followers are going in on <e>Mitt Romney</e>lol shits too funny!!!""""""",72,"['followers', 'go', 'Mitt', 'Romneylol', 'shit', 'funny']"
1834,"@Shuraine how did I miss all of this? My TL was not listening last night. As soon as the debate started it was pure HATE for <e>Romney</e>.""""""",142,"['Shuraine', 'miss', 'TL', 'listen', 'last', 'night', 'soon', 'debate', 'start', 'pure', 'HATE', 'Romney']"
1835,"What is <e>Romney</e>'s Real Plan GAWD. Ol Combative Ass. I Swear!""",67,"['Romney', 'Real', 'Plan', 'GAWD', 'Ol', 'Combative', 'Ass', 'Swear']"
1836,"""@thenation: RT @emilysdouglas: Does <e>Mitt Romney</e>really want to get women to work? by @brycecovert http://t.co/CbTrAd1I""""""""""""""",132,"['thenation', 'RT', 'emilysdouglas', 'Mitt', 'Romneyreally', 'want', 'get', 'women', 'work', 'brycecovert', 'http']"
1837,"@realDonaldTrump: <e>Romney</e>at big debate disadvantage--he isn't a good with facts"""" or women's rights or gay rights or hispanic issues""",139,"['realDonaldTrump', 'Romneyat', 'big', 'debate', 'disadvantage', 'good', 'facts', 'women', 'right', 'gay', 'right', 'hispanic', 'issue']"
1838,"So....what is this I'm hearing about <e>Romney</e>'s comment on single women"""" assault riffles etc? Judging by... http://t.co/RVeyPdrJ""",135,"['hear', 'Romney', 'comment', 'single', 'women', 'assault', 'riffle', 'etc', 'Judging', 'http']"
1839,"@megynkelly  really in blinders if you don't see <e>Romney</e>also panders to more than just women!""""""",102,"['megynkelly', 'really', 'blinders', 'see', 'Romneyalso', 'pander', 'women']"
1840,"<e>Romney</e>'s thinking """"""""Hmm...we're just one recession away from killing the min wage and paying China wages HERE!"""""""" #WheresTheVideo #tcot #p2""""""",152,"['Romney', 'think', 'Hmm', 'one', 'recession', 'away', 'kill', 'min', 'wage', 'pay', 'China', 'wag', 'WheresTheVideo', 'tcot']"
1841,"via @TheOnion - <e>Romney</e>To Town Hall Audience: 'I Own Horses And Care For Them"""" And You Are All Like Horses' http://t.co/psN3rU5l""",136,"['via', 'TheOnion', 'RomneyTo', 'Town', 'Hall', 'Audience', 'Horses', 'Care', 'Like', 'Horses', 'http']"
1842,"i_Live_iLove: Everybody going be team <e>Romney</e>until he gets elected and y'all see his true colors and fuck all you dumb ass in the ass‚""",141,"['i_Live_iLove', 'Everybody', 'go', 'team', 'Romneyuntil', 'get', 'elect', 'see', 'true', 'color', 'fuck', 'dumb', 'ass']"
1843,"@sareybooo I sobbed when <e>Mitt Romney</e>came into the room xD""",65,"['sareybooo', 'sob', 'Mitt', 'Romneycame', 'room', 'xD']"
1844,"Apparently wearing a bow tie means I'm voting for <e>Mitt Romney</e>. I'm a middle-class Hispanic-American and registered Democrat. Guess my vote.""",147,"['Apparently', 'wear', 'bow', 'tie', 'mean', 'vote', 'Mitt', 'Romney', 'register', 'Democrat', 'Guess', 'vote']"
1845,"<e>Romney</e>scares me: http://t.co/f5Z948zJ #BecauseHeIsATechnologyDinosaur""",77,"['Romneyscares', 'http', 'BecauseHeIsATechnologyDinosaur']"
1846,"@Witty_Witticist @chaplinlives @MittRomney Whats sad <e>Romney</e>has lived off of ripping off peoples pensions and jobs. He needs to be in Jail!!""",147,"['Witty_Witticist', 'chaplinlives', 'MittRomney', 'Whats', 'sad', 'Romneyhas', 'live', 'rip', 'people', 'pension', 'job', 'need', 'Jail']"
1847,"Idk bout yall but im votin <e>Romney</e>...*gives side eye baahahahahah""",72,"['Idk', 'bout', 'yall', 'im', 'votin', 'Romney', 'give', 'side', 'eye', 'baahahahahah']"
1848,"@edshow no one talking about Mitt pushing no tax on int & div income. That meanS <e>Romney</e>pays ZERO inc tax on his income. Sweet deal!""",139,"['edshow', 'one', 'talk', 'Mitt', 'push', 'tax', 'int', 'div', 'income', 'meanS', 'Romneypays', 'ZERO', 'inc', 'tax', 'income', 'Sweet', 'deal']"
1849,"@ambrjet @LADowd <e>Romney</e>is for PRIVATE sector being unregulated left to pay #bindersfullofwomen LESS< men. Instead let's regulate EQUAL pay.""",147,"['ambrjet', 'LADowd', 'Romneyis', 'PRIVATE', 'sector', 'unregulated', 'leave', 'pay', 'bindersfullofwomen', 'LESS', 'men', 'Instead', 'let', 'regulate', 'EQUAL', 'pay']"
1850,"<e>Romney</e>'s 'Binders Full Of Women' Claim Empty http://t.co/K1dBEut0 via @HuffPostPol current poll 73% """"Gaffe"""" http://t.co/2BM09XMP""",138,"['Romney', 'Full', 'Women', 'Claim', 'Empty', 'http', 'via', 'HuffPostPol', 'current', 'poll', 'Gaffe', 'http']"
1851,"@laureezy13 lol you know you like <e>Romney</e>'s ugly self don't play""",71,"['lol', 'know', 'like', 'Romney', 'ugly', 'self', 'play']"
1852,"If you truly think <e>Mitt Romney</e>won that yesterday"" punch yourself in the throat.",86,"['truly', 'think', 'Mitt', 'Romneywon', 'yesterday', 'punch', 'throat']"
1853,"Oooh I could make <e>Mitt Romney</e>look like a bit of a tool. Oooh I could actually answer the fucking question.""",114,"['Oooh', 'could', 'make', 'Mitt', 'Romneylook', 'like', 'bite', 'tool', 'Oooh', 'could', 'actually', 'answer', 'fuck', 'question']"
1854,"<e>Romney</e>: Two parents"" not gun control will change ‚culture of violence‚ The Raw Story http://t.co/yL8jV1fm // So rude & stupid.",133,"['Romney', 'Two', 'parent', 'gun', 'control', 'change', 'Raw', 'Story', 'http', 'rude', 'stupid']"
1855,"I know I can't vote"" but if Romney wins this election I'm gonna go Chuck Norris on a bitch.",91,"['know', 'ca', 'vote', 'Romney', 'win', 'election', 'gon', 'na', 'go', 'Chuck', 'Norris', 'bitch']"
1856,"The day after @Romney is trying to find out which way the political winds are blowing #weatherbain""",99,"['day', 'Romney', 'try', 'find', 'way', 'political', 'wind', 'blow', 'weatherbain']"
1857,"<e>Romney</e>just looks shady.""",31,"['Romneyjust', 'look', 'shady']"
1858,"<e>Mitt Romney</e>'s Condescending Views Toward Women: http://t.co/tjX6yw9Q via @truthteam2012""",95,"['Mitt', 'Romney', 'Condescending', 'Views', 'Toward', 'Women', 'http', 'via']"
1859,"5-16-2014: Sec State Santorum: """"Find the bomb AND make roast? No man can do it!"""" Pres. <e>Romney</e>: """"No man""  yes. Get my binders.""",136,"['Sec', 'State', 'Santorum', 'Find', 'bomb', 'make', 'roast', 'man', 'Pres', 'Romney', 'man', 'yes', 'Get', 'binders']"
1860,"This is rich"" coming from a gold-digging phoney. > Kerry: Romney ‚perpetrating a fraud on the American people‚HotAir http://t.co/39IZrCMF",137,"['rich', 'come', 'phoney', 'Kerry', 'Romney', 'fraud', 'American', 'http']"
1861,"I wanted to watch the debate last night but my head hurt enough with the food poisoning. I doubt <e>Romney</e>-speak would make it better""",138,"['want', 'watch', 'debate', 'last', 'night', 'head', 'hurt', 'enough', 'food', 'poison', 'doubt', 'would', 'make', 'better']"
1862,"<e>Mitt Romney</e>. I'm gonna take a hot steamy dump on your chest.""",68,"['Mitt', 'Romney', 'gon', 'na', 'take', 'hot', 'steamy', 'dump', 'chest']"
1863,"<e>Romney</e>drops the ball on <a>equal pay</a> http://t.co/oTPXz5R3""",69,"['Romneydrops', 'ball', 'equal', 'pay', 'http']"
1864,"<e>Romney</e>'03 """"I Will Not Create Jobs That Kill People - That Plant Kills Ppl"""" http://t.co/6KP5JfkF @MittRomney '12 -Coal's Biggest Supporter?""",148,"['Create', 'Jobs', 'Kill', 'People', 'Plant', 'Kills', 'Ppl', 'http', 'MittRomney', 'Coal', 'Biggest', 'Supporter']"
1865,"Tearful <e>Mitt Romney</e>Announces He Has Rare Disease Where You Can't Sit Quietly On Stool When Repeatedly Asked To http://t.co/TqyIuPHc""",139,"['Tearful', 'Mitt', 'RomneyAnnounces', 'Rare', 'Disease', 'Ca', 'Sit', 'Quietly', 'Stool', 'Repeatedly', 'Asked', 'http']"
1866,"'Binders full of women': a revealing remark from <e>Romney</e>"" or a sideshow?: 'Binders full of women' is already the ... http://t.co/cgIh8EZr",143,"['full', 'women', 'reveal', 'remark', 'Romney', 'sideshow', 'full', 'women', 'already', 'http']"
1867,"Analysis: <e>Romney</e>whiffs on easy pitches http://t.co/ochBv9z1""",67,"['Analysis', 'Romneywhiffs', 'easy', 'pitch', 'http']"
1868,"Bitch I am a thesaurus!!! PUSSY = <e>Mitt Romney</e>"" Charlamagne Tha God Vagina Clit fish and love",99,"['Bitch', 'thesaurus', 'PUSSY', 'Mitt', 'Romney', 'Charlamagne', 'Tha', 'God', 'Vagina', 'Clit', 'fish', 'love']"
1869,"<e>Romney</e>et al's post-facto attempt to win the Libya exchange is growing more and more Constanzaesque.""",107,"['Romneyet', 'al', 'attempt', 'win', 'Libya', 'exchange', 'grow', 'Constanzaesque']"
1870,"@Thugpickles I heard if <e>Mitt Romney</e>wins he gonna take away food stamps If he do IMA start a riot. Did you make it out of second grade fool.""",147,"['Thugpickles', 'hear', 'Mitt', 'Romneywins', 'gon', 'na', 'take', 'away', 'food', 'stamp', 'IMA', 'start', 'riot', 'make', 'second', 'grade', 'fool']"
1871,"@EricRunner2011 <e>Romney</e>would let women leave work early so they have time to make dinner for their husbands.""",115,"['Romneywould', 'let', 'women', 'leave', 'work', 'early', 'time', 'make', 'dinner', 'husband']"
1872,"<e>Romney</e>‚ Seven Biggest Debate Lies | The Nation http://t.co/lO8tBJIt""",75,"['Seven', 'Biggest', 'Debate', 'Lies', 'Nation', 'http']"
1873,"è@HeartBreakPolo: <e>Mitt Romney</e>was born rich. I can't vote for a nigga that never ate ramen noodles """,106,"['è', 'HeartBreakPolo', 'Mitt', 'Romneywas', 'bear', 'rich', 'ca', 'vote', 'nigga', 'never', 'eat', 'ramen', 'noodles']"
1874,"Thanks to <e>Mitt Romney</e>""  ""Binders of women"" is the new ""stacks on stacks on stacks""...",92,"['Thanks', 'Mitt', 'Romney', 'Binders', 'women', 'new', 'stack', 'stack', 'stack']"
